,nsites,nelements,volume,density,density_atomic,uncorrected_energy_per_atom,energy_per_atom,formation_energy_per_atom,energy_above_hull,equilibrium_reaction_energy_per_atom,band_gap,efermi,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_formula_units,num_magnetic_sites,num_unique_magnetic_sites,k_voigt,k_reuss,k_vrh,g_voigt,g_reuss,g_vrh,universal_anisotropy,homogeneous_poisson
mp-30595,4,3,58.48518848495021,11.01818136610919,14.621297121237554,-6.0577664575,-6.0577664575,-0.3484178912499995,0.0,-0.0764369912499995,0.0,8.23703126,8.1e-06,1.3849660418012237e-07,8.1e-06,0,0,177.2223354968714,177.22233549687132,177.22233549687138,72.54974758917812,58.30083436414865,65.42529097666339,1.2220162353106616,0.33564025715744
mp-866087,4,3,52.81303455696248,8.11833066214515,13.20325863924062,-6.1945721125,-6.1945721125,-0.7560186575000003,0.0,-0.0916160999999942,0.0,8.38516166,4.1e-06,7.763235031643314e-08,4.1e-06,0,0,176.74558384719128,176.74558384719126,176.74558384719126,78.19750954861823,77.3034356863708,77.75047261749452,0.0578288567842433,0.3081773690433191
mp-867260,4,3,66.2400706085874,10.85764772722479,16.56001765214685,-3.787112845,-3.787112845,-0.2583104991666665,0.0,-0.0148229249999984,0.0,3.08049064,1e-07,1.5096602265251196e-09,1e-07,0,0,116.1995792158364,116.19957921583578,116.19957921583608,43.7986046890903,-2.12274666310069,20.8379290129948,-108.16493590693906,0.4153930934846377
mp-1266,3,2,77.2135617348962,2.686924163065691,25.73785391163207,-3.108901056666667,-3.26623439,-1.2192470351490658,0.0,-0.5117607121839072,2.0153,0.07276857,0.0,0.0,0.0,0,0,25.860055237219942,25.86005523721994,25.860055237219942,14.560250911084063,14.559230521909685,14.559740716496874,0.0003504268899519,0.2629733747149604
mp-865308,4,3,40.20138176192615,7.619871894724433,10.050345440481538,-5.15794324,-5.15794324,-0.4223581725000001,0.0,-0.0493351093749989,0.0,6.33554299,1.2e-06,2.9849720268483255e-08,1.2e-06,0,0,177.2173984427961,177.2173984427942,177.21739844279517,78.06111375209353,63.32278651098429,70.69195013153892,1.1637459477997538,0.3239579051335473
mp-864598,4,3,72.52611888411337,3.74160330109654,18.131529721028343,-2.2012297475,-2.2012297475,-0.2157200049999996,0.0,-0.0603748674999997,0.0,3.04871526,5.7e-06,7.859237592884028e-08,5.7e-06,0,0,45.71491918022974,45.71491918022975,45.71491918022974,30.825659371299423,23.585884177510344,27.205771774404884,1.534768664872094,0.2516974369862317
mp-1265,2,2,18.4427700910204,3.6289033819523207,9.2213850455102,-5.98402468,-6.32752468,-3.0540402993749995,0.0,-3.0540402993749995,4.4292,2.7374354,0.0,0.0,0.0,0,0,151.49743407544796,151.49743407544798,151.49743407544798,121.39999191485354,116.02724655143952,118.71361923314656,0.2315294692885796,0.1893430053961779
mp-864965,4,3,63.18460318302253,9.158371825299092,15.796150795755633,-4.0116694475,-4.0116694475,-0.551981955,0.0,-0.0160047700000003,0.0,5.47733805,4.98e-05,7.881666971263195e-07,4.98e-05,0,0,98.01106932743012,98.01106932743014,98.01106932743014,22.845230877285907,-1073.5757135601968,-525.3652413414554,-5.106397856195565,-2.906566097089822
mp-2640,2,2,49.772626387954446,7.801718017722144,24.886313193977223,-6.17790794,-6.17790794,-1.5311656874999997,0.0,-1.5311656874999997,0.0,4.1891289,1e-07,2.009136492427516e-09,1e-07,0,0,76.83666607020902,76.83666607020902,76.83666607020902,54.82445424490256,48.19987574466637,51.51216499478447,0.6871987113959772,0.2260206552068101
mp-2350,2,2,50.90726871983451,5.576868526033274,25.453634359917256,-6.69933697,-6.95083697,-2.4146084840625006,0.0,-0.3359710691666668,0.0,8.96063962,3.5e-06,6.875246085705494e-08,3.5e-06,0,0,79.61989530444234,79.61989530444232,79.61989530444234,46.78295442105652,31.77197761691653,39.27746601898652,2.362298152342209,0.2881757305014131
mp-866069,4,3,62.65730186374778,7.289934970286896,15.664325465936946,-6.476277,-6.476277,-0.8109357762499991,0.0,-0.0628955149999992,0.0,5.35290666,0.0,0.0,0.0,0,0,128.3731864805458,128.37318648054577,128.37318648054577,58.16789591617773,57.91366923169488,58.04078257393631,0.0219487633796591,0.3035447543321804
mp-864947,4,3,68.40350303664556,10.092477484285745,17.10087575916139,-7.5621850925,-7.5621850925,-0.7407130362499998,0.0,-0.0515998385416658,0.0,7.86468864,0.0002613,3.8199798022042045e-06,0.0002613,0,0,171.6374989301327,171.63749893013278,171.63749893013272,23.874467043337912,-248.7273653896,-112.42644917313103,-5.479932455480755,0.918995080097931
mp-861908,4,3,60.554529158090304,11.817735586939262,15.138632289522576,-10.127940395,-10.127940395,-0.5524217133333327,0.0,-0.0110999674999998,0.0,7.7401012,0.000425,7.018467584653301e-06,0.000425,0,0,231.1248120908258,231.12481209082583,231.1248120908258,79.83586530744192,78.92683771988786,79.3813515136649,0.0575867229585584,0.3459124743515345
mp-866075,4,3,62.06145626677988,15.777878254938877,15.51536406669497,-8.339185855,-8.339185855,-0.5554543450000002,0.0,-0.0073238209722195,0.0,7.82242515,0.0334561,0.0005390801636394,0.0334561,0,0,214.96043487334657,214.96043487334663,214.9604348733466,8.620411904936615,361.51161773945495,185.06601482219577,-4.880772684999166,0.1655221172111821
mp-111,1,1,18.456187514358387,1.8156068351710684,18.456187514358387,-0.02593678,-0.02593678,0.0,0.0,0.0,11.7274,-9.77249415,0.0,0.0,0.0,0,0,1.7225639986247372,1.7225639986247383,1.722563998624738,0.5926356332822665,0.4153498312665443,0.5039927322744054,2.1341744798007607,0.3667081943642551
mp-862705,4,3,53.95040107326919,14.676179574337322,13.487600268317298,-6.2765987375,-6.2765987375,-0.6060517874999993,0.0,-0.0295599099999996,0.0,8.49443068,1e-07,1.8535543389972494e-09,1e-07,0,0,220.99716975734077,220.99716975734077,220.99716975734077,110.10074450339066,107.57786911622696,108.83930680980882,0.1172581037294016,0.2884783079231133
mp-864897,4,3,70.05715029746044,10.339658274892413,17.51428757436511,-8.4470684875,-8.4470684875,-0.3415746474999999,0.0,-0.0012387953846122,0.0,5.91792449,6.53e-05,9.320961489689242e-07,6.53e-05,0,0,164.73823111909434,164.7382311190943,164.73823111909434,50.04558023075308,41.87977709990596,45.96267866532952,0.9749100516183802,0.3723678155198471
mp-8426,3,2,112.88877285139448,2.311697321907826,37.62959095046483,-3.00215527,-3.159488603333333,-1.2539188127812495,0.0,-0.4682922743333328,2.0925,-0.51456796,0.0,0.0,0.0,0,0,16.249592799015517,16.249592799015513,16.249592799015517,8.286296746756623,8.174961884371791,8.230629315564208,0.0680950345454647,0.2833262143471897
mp-22898,2,2,88.90698700144401,3.1004771845922225,44.453493500722,-2.80818046,-2.99768046,-1.7057978114999996,0.0,-1.7057978114999996,3.8513,-0.50676024,0.0,0.0,0.0,0,0,9.520625129561472,9.520625129561472,9.520625129561472,6.18721924260987,4.913389040554741,5.550304141582306,1.2962846942721518,0.2559388955201022
mp-866153,4,3,56.227634235948805,8.288560146485175,14.0569085589872,-7.5754307475,-7.5754307475,-0.9830098508333328,0.0,-0.0678378400000001,0.0,8.01301471,4e-07,7.113939710169458e-09,4e-07,0,0,193.19441109176557,193.19441109176552,193.19441109176552,48.831783407002526,-52.96878215030239,-2.068499371649932,-9.609487081318877,0.5053725885684375
mp-861501,4,3,67.48428238370956,12.827224293893083,16.87107059592739,-3.5175372475,-3.5175372475,-0.1435372504166663,0.0,-0.0239977566666658,0.0,3.27415545,1e-07,1.4818265300860575e-09,1e-07,0,0,118.05159039611856,118.05159039611873,118.05159039611864,41.40783281000885,-9.558887783006544,15.924472513501152,-26.65933618533646,0.4354551513580823
mp-862548,4,3,76.01024108509452,3.982623797915326,19.00256027127363,-4.842478155,-4.842478155,-0.4249137424999993,0.0,-0.0107567325000008,0.0,4.66632231,0.0002304,3.031170493750493e-06,0.0002304,0,0,76.13649272279515,76.13649272279511,76.13649272279514,55.57681191844606,35.635915473136215,45.60636369579114,2.7978650443738555,0.2503445600871654
mp-864997,4,3,51.54553808562679,7.985017168075295,12.886384521406695,-5.1204601125,-5.1204601125,-0.6969589833333334,0.0,-0.0982959090131583,0.0,6.26790772,0.0,0.0,0.0,0,0,138.16597227613414,138.16597227613408,138.1659722761341,47.73588724870103,25.411139110434974,36.573513179568,4.39270904803683,0.3783778662985092
mp-19717,2,2,69.98911846195519,7.94335593467838,34.99455923097759,-3.833719665,-4.044719665,-0.616743183333333,0.0,-0.616743183333333,0.8063000000000002,5.11774509,0.0,0.0,0.0,0,0,40.04674754064782,40.04674754064781,40.04674754064781,28.83462084007687,19.629171993169244,24.23189641662306,2.3448388067797854,0.2482350482095102
mp-971,6,2,129.6009765025592,2.413811101405781,21.60016275042653,-3.4084448533333336,-3.637444853333333,-1.2482826515833334,0.0,-0.3842290593333328,1.7072,0.47156282,0.0,0.0,0.0,0,0,27.11615091237066,27.116150912370664,27.116150912370664,14.497766776279796,10.148973199533788,12.32336998790679,2.142479584508992,0.3026615214254498
mp-865664,4,3,60.8555120839296,16.48439865348482,15.2138780209824,-11.780205865,-11.780205865,-0.3445367108333315,0.0,-0.1129665235526307,0.0,7.52212753,1.31e-05,2.1526398433609403e-07,1.31e-05,0,0,285.04313124776866,285.04313124776866,285.04313124776866,146.90116196977655,145.35281210537573,146.12698703757616,0.0532617787703451,0.2810845605943434
mp-864961,4,3,45.05929511529104,11.775358002187824,11.26482377882276,-5.36648831,-5.36648831,-0.6840280950000004,0.0,-0.2491936305000006,0.0,6.50360777,0.0,0.0,0.0,0,0,192.3668325146153,192.3668325146153,192.3668325146153,47.36438996203411,-7.531456780943806,19.916466590545152,-36.44437480002284,0.4499600485739417
mp-862365,4,3,68.1381730711928,9.420578531471282,17.0345432677982,-7.9610664625,-7.9610664625,-0.6930195999999995,0.0,-0.0510367410763876,0.0,5.32289251,0.0,0.0,0.0,0,0,138.4079106846141,138.40791068461408,138.40791068461408,60.879051578466175,60.526827830143446,60.70293970430481,0.0290964982760346,0.3086797505588664
mp-23222,4,2,74.88789412092665,5.095583576182748,18.72197353023166,-2.9337228775,-2.9337228775,-0.5419084450000002,0.0,-0.3427095166666669,0.3828,2.88547468,0.0,0.0,0.0,0,0,28.243592228782614,28.243592228782624,28.243592228782617,27.2078451735649,15.12599279736522,21.16691898546506,3.9937386385322746,0.2001787595398199
mp-864903,4,3,60.37501527622357,11.20483017022269,15.093753819055893,-8.3604720675,-8.3604720675,-0.3587563774999989,0.0,-0.1312314760416697,0.0,6.28451213,3.87e-05,6.409936266341707e-07,3.87e-05,0,0,197.002098039844,197.002098039844,197.002098039844,86.54754945014479,86.51272940381895,86.53013942698186,0.0020124232911031,0.3084306574318528
mp-865094,4,3,66.33458070899358,11.7002314672382,16.583645177248396,-10.6369075025,-10.6369075025,-0.4419645124999984,0.0,-0.1351163674999984,0.0,6.4145968,0.0001264,1.9054918060688489e-06,0.0001264,0,0,215.8273469343997,215.82734693439977,215.82734693439977,94.95626680248591,88.94237697347384,91.94932188797988,0.3380778675841807,0.3134729066265299
mp-10181,4,3,41.23893629100622,6.137118502123481,10.309734072751557,-5.2284435975,-5.2106935975,-0.4870650333333328,0.0,-0.0927207389583344,0.0,8.17937719,1.23e-05,2.982618153194825e-07,1.23e-05,0,0,148.84968034779553,148.8496803477955,148.84968034779553,69.19388094413203,17.38425171554839,43.28906632984021,14.901311277679373,0.3674386526541006
mp-23268,2,2,66.68896277659789,3.732330356022161,33.344481388298945,-2.69340911,-2.88290911,-1.484963288275862,0.0,-1.484963288275862,3.5687,0.85610586,0.0,0.0,0.0,0,0,15.755163711631877,15.755163711631877,15.755163711631877,8.658382556597378,8.272349683020286,8.46536611980883,0.233327221629338,0.2721540667914029
mp-867148,4,3,59.02083300175665,11.007513660055947,14.755208250439162,-7.3784326625,-7.3784326625,-0.7297507533333327,0.0,-0.085492072708333,0.0,5.0478309,1.4e-06,2.372043783181324e-08,1.4e-06,0,0,151.73362649517068,151.73362649517065,151.73362649517065,57.44501499336639,57.437303245746094,57.44115911955625,0.0006713187410021,0.3319261157087585
mp-867350,4,3,116.09765293989804,3.1363368402760163,29.02441323497451,-2.397593405,-2.397593405,-0.3068025199999997,0.0,-0.0123605196249996,0.0,3.79988433,6.7e-06,5.7710038319796936e-08,6.7e-06,0,0,30.443276635238465,30.44327663523847,30.443276635238465,23.35690487733091,13.777548293464877,18.56722658539789,3.4764373093904606,0.2465733772373697
mp-867251,4,3,55.052972347874274,10.039399890198386,13.763243086968568,-3.1866312,-3.1866312,-0.561745348333333,0.0,-0.1374967144999992,0.0,3.68818131,1e-07,1.8164323511564446e-09,1e-07,0,0,103.44041815513496,103.4404181548544,103.44041815499467,45.0988149236881,9.258003256236265,27.178409089962184,19.356663999504544,0.3792069502958004
mp-865842,4,3,58.29876640827055,11.023991015550711,14.574691602067638,-9.817700565,-9.817700565,-0.7445120641666687,0.0,-0.0094259199999999,0.0,7.85166089,2e-07,3.4306043218716723e-09,2e-07,0,0,231.1461522639189,231.14615226391896,231.14615226391896,124.6096711911687,119.56916888760804,122.08942003938836,0.210777675819533,0.2754409931752702
mp-866012,4,3,70.47380103933526,14.340044369288725,17.618450259833814,-8.7017876475,-8.7017876475,-0.2971254337499989,0.0,-0.0029300106374989,0.0,5.21452884,7.88e-05,1.1181460179225674e-06,7.88e-05,0,0,159.78586095150476,159.7858609515047,159.78586095150473,62.64317942662838,53.69808841572336,58.17063392117586,0.8329059073437897,0.3376718688273519
mp-867795,4,3,65.61061594794619,8.449720684994892,16.402653986986547,-9.5440017075,-9.5440017075,-0.2552386987500004,0.0,-0.0264630231249984,0.0,6.22225288,1e-07,1.5241435940692504e-09,1e-07,0,0,186.00736571144037,186.00736571144037,186.00736571144037,67.17157254603353,64.12530324937902,65.64843789770627,0.2375247478212907,0.3421078897987339
mp-866072,4,3,60.99778224045217,11.190368018912984,15.249445560113042,-7.612294035,-7.612294035,-0.5656256800000001,0.0,-0.0861657523437502,0.0,6.61657213,2.2e-06,3.606688504391257e-08,2.2e-06,0,0,185.86224802868347,185.86224802868355,185.8622480286835,38.037182065486135,-151.43867687611564,-56.70074740531475,-6.255860882111459,0.6698013553415102
mp-865653,4,3,63.151747608899605,13.493968500342948,15.7879369022249,-11.095801915,-11.095801915,-0.3743390583333337,0.0,-0.1053250225000006,0.0,6.31127521,4.5e-05,7.125693540372969e-07,4.5e-05,0,0,253.88074157621804,253.88074157621804,253.88074157621804,115.20449576449056,114.24290359214044,114.72369967831548,0.0420854224689133,0.3036373337610973
mp-867273,4,3,40.91846655881386,11.110744172437856,10.229616639703464,-5.50387231,-5.50387231,-0.3997556650000007,0.0,-0.0921280791666667,0.0,7.10737479,0.0,0.0,0.0,0,0,189.1140156482626,189.1140156482627,189.11401564826264,81.7867671573892,66.41487514907644,74.10082115323283,1.1572627347268698,0.3267168640296365
mp-863724,4,3,67.13883416294978,12.975494778600613,16.784708540737444,-4.4976189875,-4.4976189875,-0.4012866500000003,0.0,-0.0142496331249999,0.0,6.0498325,8e-07,1.1915607561167273e-08,8e-07,0,0,136.61390148649903,136.6139014864991,136.61390148649906,32.81238609077702,-64.77125433027473,-15.979434119748856,-7.532943543401489,0.5608566826138165
mp-867812,4,3,44.58720009279337,5.635138949380176,11.146800023198342,-4.70323747,-4.70323747,-0.3995444558333334,0.0,-0.0080748052083317,0.0,6.56872948,0.0006121,1.3728155137037497e-05,0.0006121,0,0,120.4007586037796,120.40075860385303,120.40075860381631,45.09883528707495,-111.12066372315188,-33.010914218038465,-7.029273124189063,0.6508765224247509
mp-867196,4,3,68.54604728988141,8.192537795580296,17.136511822470354,-2.6385277025,-2.6385277025,-0.4048816533333332,0.0,-0.0743923362500003,0.0,2.76806682,5.4e-06,7.877915960877199e-08,5.4e-06,0,0,68.25672546458888,68.25672546458902,68.25672546458895,28.97190598630749,3.567325061347324,16.269615523827408,35.607325500308136,0.3895926245947639
mp-8041,3,2,117.60616016832168,2.866265052449509,39.20205338944056,-3.02590605,-3.193572716666667,-1.1610667127083338,0.0,-0.3877740952777784,1.9632,-0.02807853,0.0,0.0,0.0,0,0,15.149400893864431,15.149400893864437,15.149400893864437,7.626521776455494,7.247448359643386,7.43698506804944,0.2615219853948431,0.2890623428457145
mp-861736,4,3,63.16602654955183,8.978595050627803,15.791506637387958,-4.719985625,-4.719985625,-0.6205636933333327,0.0,-0.0725437274999993,0.0,6.32483166,0.0,0.0,0.0,0,0,101.65950824740264,101.65950824740288,101.65950824740275,30.48892201675046,-8.080950650187324,11.20398568328157,-23.864687668921544,0.4468472228197999
mp-865097,4,3,69.47774904275974,10.430563544595987,17.369437260689935,-3.1724953225,-3.1724953225,-0.1760030028879309,0.0,-0.0333455448571426,0.0,3.20990342,3e-07,4.317929180684401e-09,3e-07,0,0,82.20080427605112,82.20080427605099,82.20080427605106,32.15551189651672,3.742464938116321,17.94898841731652,37.96033821054502,0.398229672951181
mp-2489,2,2,30.071951141225853,13.80690393691238,15.035975570612926,-10.383845765,-10.383845765,-0.1238080137500006,0.0,-0.0207945729166674,0.0,11.33445738,0.0007439,2.473733734490484e-05,0.0007439,0,0,188.27389006965203,188.27389006965203,188.27389006965203,41.64638404324771,30.44385038736752,36.04511721530761,1.8398680707826316,0.4100172002271362
mp-862257,4,3,76.00942449471646,7.696242704585019,19.002356123679117,-4.8986601975,-4.8986601975,-0.5990192424999998,0.0,-0.0041864250000003,0.0,4.6313885,1.51e-05,1.986595754458005e-07,1.51e-05,0,0,90.35593831652456,90.35593831652464,90.3559383165246,44.635091530863626,39.80801245268683,42.22155199177523,0.6062949115977512,0.2978471832415579
mp-21075,2,2,24.88205055427952,12.713335417214624,12.44102527713976,-10.531802415,-10.531802415,-0.9388751537499987,0.0,-0.9388751537499987,0.0,6.37627258,2e-06,8.037922741283136e-08,2e-06,0,0,236.1705339701687,236.17053397016863,236.17053397016863,180.19414235857687,179.4361212105947,179.8151317845858,0.0211223120202346,0.1963699419976502
mp-1367,3,2,63.69904837788204,1.999337152211548,21.23301612596068,-3.027684783333333,-3.0040181166666664,-0.1287254066666664,0.0,-0.1125328203131985,0.2179999999999999,3.40203031,0.0,0.0,0.0,0,0,52.85557907928166,52.85557907928165,52.85557907928165,44.5731194955607,44.56840823665695,44.57076386610882,0.0005285424238987,0.1708823066354932
mp-865936,4,3,71.18276074413603,4.545492800600441,17.795690186034008,-6.3564429825,-6.3564429825,-0.1228179770833337,0.0,-0.0084301392708319,0.0,4.08121875,1.7e-06,2.3882186954094e-08,1.7e-06,0,0,82.33956549509418,82.33956549509419,82.33956549509418,33.199403503878045,33.07113512874961,33.135269316313824,0.0193927989815092,0.3225871840426842
mp-568662,3,2,100.29722571069954,3.447543329390722,33.43240857023318,-4.430921333333333,-4.840254666666667,-2.96823858,0.0,-2.96823858,5.4291,-0.48196815,2.89e-05,2.881435632463062e-07,2.89e-05,0,0,-113.91129447589176,-113.91129447589188,-113.91129447589182,-10.44626375268061,84.8150849747998,37.1844106110596,-5.615825814227764,0.6831446805694364
mp-867924,4,3,62.01681217720186,8.89464927729337,15.504203044300464,-3.743214895,-3.743214895,-0.4453208333333331,0.0,-0.0214245074999999,0.0,2.90110697,8e-07,1.2899727862730905e-08,8e-07,0,0,90.44190448609592,90.44190448609592,90.44190448609592,28.25609600411361,12.935850875636632,20.59597343987512,5.921622503136268,0.3941703835433437
mp-23703,2,2,16.207758213722748,0.8143955033141881,8.103879106861374,-3.05685464,-3.14635464,-0.4955301841666668,0.0,-0.4955301841666668,2.981,-0.99767685,0.0,0.0,0.0,0,0,36.063260486957184,36.063260486957184,36.063260486957184,43.33666088735493,42.51283836220649,42.92474962478071,0.0968910283206136,0.0739183785001045
mp-861627,4,3,63.65062411968636,5.704359839285004,15.91265602992159,-7.9182453175,-7.9182453175,-0.3226928241666673,0.0,-0.0449087216666672,0.0,7.00879401,0.0004613,7.247375911547826e-06,0.0004613,0,0,150.07871059344436,150.07871059344436,150.07871059344436,46.615388407564815,38.23038425986764,42.42288633371623,1.0966413639346193,0.3708349443309223
mp-865472,4,3,52.78176106438875,8.652478974937495,13.195440266097188,-9.32596645,-9.32596645,-0.5183409524999991,0.0,-0.0879442531250003,0.0,9.09583671,4.05e-05,7.673105099807836e-07,4.05e-05,0,0,256.71501916896773,256.7150191689678,256.71501916896773,103.47583331510982,100.68454624006571,102.08018977758778,0.1386154667861712,0.3244486901255234
mp-865600,4,3,82.2928382889149,9.6139797342165,20.573209572228723,-7.6252598225,-7.6252598225,-0.8874452683333329,0.0,-0.0220820187499999,0.0,4.81910217,1.4e-06,1.701241601468234e-08,1.4e-06,0,0,110.68514177812776,110.68514177812774,110.68514177812776,38.97176013619836,38.64231257941611,38.80703635780724,0.0426278261821391,0.3430400470538196
mp-867233,4,3,69.58834609999516,8.293057188683425,17.39708652499879,-6.421737205,-6.421737205,-0.7309582050000003,0.0,-0.0109424850000001,0.0,5.41076057,1.34e-05,1.9256097825266365e-07,1.34e-05,0,0,119.11722035727767,119.11722035727765,119.11722035727766,45.77108190444987,41.36811812999765,43.56960001722376,0.5321687296260471,0.3369894381547442
mp-862371,4,3,67.55702637521894,9.48942571081367,16.889256593804735,-7.9591748125,-7.9591748125,-0.9565562949999996,0.0,-0.0713270699999997,0.0,6.11763296,0.0001314,1.945023442420191e-06,0.0001314,0,0,147.27142550810413,147.2714255081041,147.27142550810413,60.74609513225049,60.38236508720818,60.56423010972934,0.0301188968432244,0.3191675321198183
mp-864807,4,3,53.99311529260836,11.111216344094974,13.49827882315209,-6.1250069825,-6.1250069825,-0.4307054825000005,0.0,-0.003927518000002,0.0,5.94399523,1.7e-06,3.148549571157509e-08,1.7e-06,0,0,150.56515167303593,150.5651516730359,150.56515167303593,51.97573508570527,45.86674033612098,48.921237710913125,0.6659503929008581,0.3534170801093442
mp-981,3,2,48.74194526371349,4.279509431151436,16.247315087904497,-5.762042246666667,-6.070042246666667,-4.232558450555556,0.0,-4.232558450555556,6.7674,-1.85096453,0.0,0.0,0.0,0,0,65.02474192575455,65.02474192575455,65.02474192575455,32.42324215566285,31.82118539279496,32.122213774228904,0.0945999898237941,0.2879222017895094
mp-1011695,3,2,150.75814547762872,3.797509932037772,50.25271515920957,-2.81031345,-2.967646783333333,-1.205408042735273,0.0,-0.5923519568582369,1.7952,0.60717769,0.0,0.0,0.0,0,0,11.686474138685778,11.686474138685776,11.686474138685778,5.098434922076523,4.714099257027284,4.906267089551903,0.4076448586400802,0.3158570332360974
mp-867904,4,3,53.1942913110496,9.419936073827104,13.2985728277624,-7.2247519025,-7.2247519025,-0.4953997112500001,0.0,-0.0116828439583347,0.0,8.20299703,3.8e-05,7.143623697850935e-07,3.8e-05,0,0,218.78262594465167,218.78262594465164,218.78262594465167,94.13771090865346,92.81266898347212,93.47518994606278,0.071382600009989,0.3130055063066829
mp-643279,9,3,133.8488644381673,3.4653671278540705,14.872096048685258,-3.5766109055555555,-3.5766109055555555,-0.3934678517777775,0.0,-0.0978468496296298,3.9976,-2.20512807,0.0,0.0,0.0,0,0,16.165850559048977,16.165850559048977,16.165850559048977,8.835940803197161,8.834204040804773,8.835072422000966,0.0009829761596895,0.2688469899775891
mp-866132,4,3,106.7900935339584,5.7863467532825945,26.6975233834896,-2.5996563075,-2.6476563075,-0.3634825641091952,0.0,-0.020639603802083,0.3797000000000001,3.62015503,0.0,0.0,0.0,0,0,22.264892503418785,22.264892503418785,22.264892503418785,18.842923945769584,18.224466752116864,18.533695348943223,0.1696777200849739,0.1741934471282073
mp-865863,4,3,61.658350283243806,8.744194785037257,15.414587570810951,-3.198942345,-3.198942345,-0.3588496724999999,0.0,-0.0252012224999997,0.0,4.34823165,4e-07,6.487361373804116e-09,4e-07,0,0,50.0751924704204,50.07519247042043,50.07519247042042,20.90163079297951,8.06797382409148,14.484802308535496,7.953457242613952,0.3680884380221496
mp-7592,2,2,29.806061616982827,7.067923081136195,14.903030808491414,-3.375058845,-3.606058845,-1.2340413595833333,0.0,-0.085717460833333,0.0,-0.07892905,5e-07,1.6775111265123035e-08,5e-07,0,0,62.13445163425134,62.13445163425136,62.13445163425135,1.2800837340088604,-0.79314149011703,0.2434711219459152,-13.069706035804412,0.4980433276541732
mp-862361,4,3,64.39816483277274,8.737036653967275,16.099541208193184,-7.9155801525,-7.9155801525,-0.4974695724999991,0.0,-0.0557835435763882,0.0,5.57697498,0.000636,9.87605782946682e-06,0.000636,0,0,140.6768514363277,140.67685143632775,140.67685143632772,63.966301699661535,63.457824792144486,63.71206324590301,0.0400641614475887,0.3032536338896476
mp-864916,4,3,68.00629900700764,13.622130316843377,17.00157475175191,-10.189928635,-10.189928635,-0.7800974162499994,0.0,-0.1088186024999995,0.0,6.40087355,0.0,0.0,0.0,0,0,190.44117970133985,190.44117970133985,190.44117970133985,90.56247428877272,86.44373508869336,88.50310468873303,0.2382323713715886,0.2988037338564992
mp-22682,3,2,65.8836850748853,10.704685865168718,21.961228358295102,-4.3249766,-4.3249766,-0.4668096733333329,0.0,-0.0314025128888886,0.0,7.71372099,2.2e-06,3.339218195672292e-08,2.2e-06,0,0,94.85489450594626,94.85489450594628,94.85489450594628,30.03339840228154,29.192167146230734,29.61278277425614,0.1440850985534698,0.3586175683265358
mp-867280,4,3,44.11763764860007,15.255998223812934,11.029409412150017,-6.3067484025,-6.3067484025,-0.7096500949999998,0.0,-0.4020225091666667,0.0,8.08639965,1.5e-06,3.4000007252147096e-08,1.5e-06,0,0,240.45885171433096,240.458851714331,240.458851714331,129.264982337611,121.08253345766892,125.17375789763996,0.3378872512112867,0.2782049879917205
mp-24151,3,2,34.73017447636477,7.865927826017418,11.576724825454924,-4.482800753333334,-4.602134086666667,-0.8047211100000004,0.0,-0.1540337337037041,0.0,3.18720782,9.3e-06,2.677786720112509e-07,9.3e-06,0,0,82.89354701886313,82.89354701876964,82.89354701881638,53.13141011995899,45.17756906603661,49.1544895929978,0.8802865247470875,0.2524411098559114
mp-862321,4,3,56.57407983725972,8.649989213015834,14.14351995931493,-4.74885618,-4.74885618,-0.5169049570833328,0.0,-0.0364640141666692,0.0,5.15906527,8e-07,1.4140751423642593e-08,8e-07,0,0,103.81352573378189,103.81352573378176,103.81352573378184,36.399241714818295,20.283158915884226,28.34120031535126,3.972774375472941,0.3748849900553073
mp-867275,4,3,49.87364216330149,14.663539551243748,12.468410540825372,-9.0678403425,-9.0678403425,-0.2483268937500007,0.0,-0.0496398607230386,0.0,7.22562179,0.0002654,5.32144813348501e-06,0.0002654,0,0,279.96809244183885,279.9680924418388,279.96809244183885,114.12617013491804,109.7874595937178,111.95681486431792,0.1975959074586555,0.3235717126433563
mp-862300,4,3,69.58917102352132,8.348485831003302,17.39729275588033,-7.259983225,-7.259983225,-0.5298828093750005,0.0,-0.0291067199999996,0.0,5.55270301,1.05e-05,1.5088554505773568e-07,1.05e-05,0,0,124.73777400196552,124.73777400196556,124.73777400196552,52.4716738885228,41.5408917147466,47.0062828016347,1.3156653266901204,0.3326064993231498
mp-864651,4,3,66.7374123702255,13.831033774338492,16.684353092556375,-11.0367721575,-11.0367721575,-0.2639564475,0.0,-0.0551704874999998,0.0,6.12924686,9.1e-06,1.363553017236837e-07,9.1e-06,0,0,225.1479003696416,225.14790036964155,225.14790036964155,93.41850125817432,89.84680871616442,91.63265498716936,0.1987656875656691,0.3208144712212517
mp-867786,4,3,65.08156163808965,13.224858059520228,16.270390409522413,-10.1540323775,-10.1540323775,-0.4319051262499993,0.0,-0.0986067703587938,0.0,6.9650746,4.3e-06,6.60709407053223e-08,4.3e-06,0,0,226.1791774650856,226.1791774650856,226.1791774650856,114.70706725739517,113.64588794106372,114.17647759922946,0.046687976818033,0.2839514449857706
